QNET Link File
68   1.0  1.0  1.0  1.0  1.0
71   31 35  0.300  60  2000 1  0 40 100  0 0 0  0   0       0  0  0  00000 11111
72   23 22  0.300  60  2000 1  0 40 100  0 0 0 58  55   10001  0  0  00000 11111
73   12  2  0.250  60  2000 1  0 40 100  0 0 0  0   0       0  0  0  00000 11111
74    3 14  0.250  60  2000 1  0 40 100  0 0 0 56   0       2  2  0  00000 11111
75    8 26  0.250  60  2000 1  0 40 100  0 0 0 49   0       4  2  0  00000 11111
76    7 28  0.250  60  2000 1  0 40 100  0 0 0 59   0       3  2  0  00000 11111
77   28  7  0.250  60  2000 1  0 40 100  0 0 0  0   0       0  0  0  00000 11111
78   26  8  0.250  60  2000 1  0 40 100  0 0 0  0   0       0  0  0  00000 11111
79   14  3  0.250  60  2000 1  0 40 100  0 0 0  0   0       0  0  0  00000 11111
80    2 12  0.250  60  2000 1  0 40 100  0 0 0 46   0       1  2  0  00000 11111

